,Year,Month,Day,GHI,Energy,conversion_efficiency
1355,2021,7,2,16,0.0,0.009502088949502536
1356,2021,7,2,59,0.0,0.009502088949502536
3961,2012,2,2,20,0.0,0.04379674236818537
4306,2013,4,2,195,0.194969699,0.04379674236818537
961,2019,7,2,89,0.0,0.009502088949502536
960,2019,7,2,28,0.0,0.009502088949502536
2852,2018,8,2,203,0.168166667,0.045469535046767755
7071,2018,11,2,44,0.088000007,0.04305371217555111
2851,2018,8,2,115,0.0,0.045469535046767755
1399,2011,6,2,29,0.0,0.045469535046767755
1400,2011,6,2,5,0.006121173,0.045469535046767755
4340,2013,9,2,224,0.36094448,0.04379674236818537
7986,2018,1,2,209,0.0,0.05077127977322454
7987,2018,1,2,281,0.018000001,0.05077127977322454
7059,2018,9,2,399,0.226333335,0.04305371217555111
7058,2018,9,2,358,0.003111111,0.04305371217555111
4368,2013,10,2,125,0.0,0.04379674236818537
7028,2018,3,2,180,0.184666678,0.04305371217555111
7027,2018,3,2,192,0.0,0.04305371217555111
3949,2011,12,2,27,0.0,0.04379674236818537
3073,2019,6,2,185,0.159000009,0.045469535046767755
1424,2011,7,2,166,0.344555557,0.045469535046767755
6983,2018,2,2,181,0.190555558,0.04305371217555111
6092,2012,2,2,33,0.0,0.04305371217555111
3181,2019,9,2,115,0.0,0.045469535046767755
9869,2021,2,2,108,0.147055566,0.06037756670715741
5497,2020,3,2,111,0.188639686,0.04379674236818537
5200,2018,11,2,11,0.0,0.04379674236818537
462,2013,6,2,47,0.0,0.009502088949502536
5201,2018,11,2,29,0.0,0.04379674236818537
2518,2017,5,2,88,0.0,0.045469535046767755
5223,2019,2,2,17,0.0,0.04379674236818537
2519,2017,5,2,223,0.0,0.045469535046767755
5929,2011,11,2,53,0.019722223,0.04305371217555111
9301,2019,2,2,546,0.969000101,0.06914516321811394
9302,2019,2,2,517,1.162500024,0.06914516321811394
9312,2019,11,2,386,0.902999997,0.06914516321811394
5930,2011,11,2,52,0.093111113,0.04305371217555111
9313,2019,12,2,445,0.411500007,0.06914516321811394
461,2013,6,2,38,0.0,0.009502088949502536
8882,2019,5,2,619,1.511777878,0.06399710912875863
2174,2013,10,2,45,0.0,0.045469535046767755
3605,2021,5,2,119,0.0,0.045469535046767755
2445,2016,7,2,52,0.108944446,0.045469535046767755
3606,2021,5,2,208,0.165055573,0.045469535046767755
5803,2021,9,2,214,0.259000003,0.04379674236818537
5450,2019,11,2,37,0.0,0.04379674236818537
5649,2020,11,2,83,0.115448482,0.04379674236818537
10064,2019,7,2,15,0.0,0.014496483532303534
2066,2013,8,2,51,0.0,0.045469535046767755
4997,2018,2,2,22,0.0,0.04379674236818537
3367,2020,8,2,80,0.0,0.045469535046767755
5768,2021,4,2,179,0.082777783,0.04379674236818537
521,2013,7,2,29,0.0,0.009502088949502536
9833,2019,2,2,179,0.192000002,0.06037756670715741
522,2013,7,2,93,0.0,0.009502088949502536
9314,2019,12,2,407,0.639944434,0.06914516321811394
2397,2016,5,2,90,0.003555556,0.045469535046767755
5114,2018,9,2,153,0.004222223,0.04379674236818537
5115,2018,9,2,279,0.074277773,0.04379674236818537
3294,2020,5,2,209,0.372166693,0.045469535046767755
9181,2012,3,2,386,0.11807885,0.06914516321811394
3293,2020,5,2,121,0.052418977,0.045469535046767755
123,2011,7,2,85,0.0,0.009502088949502536
3484,2020,10,2,49,0.0,0.045469535046767755
9180,2012,3,2,69,0.048036773,0.06914516321811394
5604,2020,10,2,130,0.0,0.04379674236818537
8958,2012,3,2,230,0.10383822,0.0667333442628106
8957,2012,3,2,310,0.332552403,0.0667333442628106
5887,2021,11,2,37,0.0,0.04379674236818537
2418,2016,6,2,195,0.468444467,0.045469535046767755
5888,2021,11,2,114,0.0,0.04379674236818537
5605,2020,10,2,223,0.0,0.04379674236818537
5144,2018,10,2,44,0.0,0.04379674236818537
374,2012,8,2,24,0.0,0.009502088949502536
5145,2018,10,2,53,0.0,0.04379674236818537
2228,2014,6,2,152,0.001388889,0.045469535046767755
122,2011,7,2,26,0.0,0.009502088949502536
8895,2019,11,2,322,0.187000006,0.06399710912875863
4936,2017,11,2,10,0.0,0.04379674236818537
5833,2021,10,2,87,0.0,0.04379674236818537
10063,2019,7,2,67,0.0,0.014496483532303534
4937,2017,11,2,25,0.0,0.04379674236818537
408,2013,5,2,6,0.0,0.009502088949502536
2248,2014,7,2,181,0.152388901,0.045469535046767755
5534,2020,4,2,85,0.11427778,0.04379674236818537
9151,2021,2,2,233,0.316833347,0.0667333442628106
9152,2021,2,2,268,0.327611119,0.0667333442628106
4976,2017,12,2,23,0.0,0.04379674236818537
8923,2021,2,2,116,0.169111118,0.06399710912875863
8924,2021,2,2,171,0.255833358,0.06399710912875863
3483,2020,10,2,2,0.0,0.045469535046767755
5969,2011,12,2,95,0.0,0.04305371217555111
5797,2021,8,2,301,0.340666682,0.04379674236818537
8807,2018,1,2,440,0.676500082,0.06399710912875863
5348,2019,5,2,71,0.0,0.04379674236818537
2323,2015,6,2,129,0.019211141,0.045469535046767755
9017,2015,11,2,567,1.316000104,0.0667333442628106
9025,2016,4,2,896,1.662857294,0.0667333442628106
8808,2018,1,2,468,0.928166747,0.06399710912875863
9337,2021,2,2,285,0.355055571,0.06914516321811394
9338,2021,2,2,305,0.380500019,0.06914516321811394
5673,2021,1,2,1,0.0,0.04379674236818537
4880,2017,10,2,54,0.016722223,0.04379674236818537
3326,2020,6,2,179,0.308166683,0.045469535046767755
2369,2015,8,2,184,0.389631838,0.045469535046767755
9110,2019,2,2,557,1.016000032,0.0667333442628106
2557,2017,6,2,186,0.253888905,0.045469535046767755
9109,2019,2,2,426,0.799499989,0.0667333442628106
5037,2018,3,2,102,0.187816188,0.04379674236818537
4847,2017,5,2,340,0.679277837,0.04379674236818537
2125,2013,9,2,46,0.0,0.045469535046767755
2126,2013,9,2,128,0.0,0.045469535046767755
5270,2019,3,2,24,0.0,0.04379674236818537
9057,2018,1,2,481,1.099833369,0.0667333442628106
5271,2019,3,2,83,0.0,0.04379674236818537
4846,2017,5,2,231,0.440625012,0.04379674236818537
9364,2011,11,2,13,0.029555557,0.05883034848855613
5324,2019,4,2,30,0.069166668,0.04379674236818537
3424,2020,9,2,125,0.023333333,0.045469535046767755
3642,2021,6,2,178,0.047500003,0.045469535046767755
3423,2020,9,2,37,0.0,0.045469535046767755
5076,2018,4,2,177,0.0,0.04379674236818537
1965,2013,5,2,191,0.038436491,0.045469535046767755
1964,2013,5,2,3,0.0,0.045469535046767755
5716,2021,3,2,123,0.0,0.04379674236818537
5349,2019,5,2,220,0.150944456,0.04379674236818537
2204,2014,5,2,96,0.064500004,0.045469535046767755
323,2012,7,2,25,0.0,0.009502088949502536
324,2012,7,2,83,0.0,0.009502088949502536
5077,2018,4,2,257,0.02583117,0.04379674236818537
5400,2019,10,2,82,0.065500006,0.04379674236818537
3548,2021,4,2,89,0.0,0.045469535046767755
6030,2012,1,2,18,0.0,0.04305371217555111
6031,2012,1,2,57,0.0,0.04305371217555111
5399,2019,10,2,115,0.0,0.04379674236818537
3547,2021,4,2,20,0.0,0.045469535046767755
9834,2019,2,2,103,0.219500005,0.06037756670715741
10031,2019,7,2,123,0.228888899,0.04651178343067734
5372,2019,9,2,202,0.466000021,0.04379674236818537
2003,2013,6,2,198,0.196544245,0.045469535046767755
5715,2021,3,2,40,0.0,0.04379674236818537
9125,2019,11,2,334,0.518000007,0.0667333442628106
8194,2020,2,3,252,0.256000012,0.05077127977322454
6756,2016,5,3,531,1.298000097,0.04305371217555111
879,2019,5,3,4,0.0,0.009502088949502536
5674,2021,1,3,3,0.0,0.04379674236818537
5606,2020,10,3,23,0.0,0.04379674236818537
9684,2021,1,3,120,0.0,0.0605530717000828
175,2011,8,3,41,0.0,0.009502088949502536
5717,2021,3,3,46,0.0,0.04379674236818537
927,2019,6,3,71,0.125554696,0.009502088949502536
3950,2011,12,3,4,0.0,0.04379674236818537
3911,2011,11,3,15,0.0,0.04379674236818537
5718,2021,3,3,130,0.0,0.04379674236818537
1514,2011,9,3,95,0.0,0.045469535046767755
6751,2016,4,3,391,0.282666683,0.04305371217555111
3074,2019,6,3,143,0.338500023,0.045469535046767755
3130,2019,8,3,76,0.0,0.045469535046767755
7029,2018,3,3,217,0.148777783,0.04305371217555111
1561,2011,10,3,44,0.0,0.045469535046767755
4369,2013,10,3,66,0.0,0.04379674236818537
409,2013,5,3,8,0.0,0.009502088949502536
6854,2017,10,3,220,0.447000027,0.04305371217555111
5650,2020,11,3,106,0.136439919,0.04379674236818537
8105,2019,2,3,109,0.195111126,0.05077127977322454
4370,2013,10,3,138,0.156333327,0.04379674236818537
6985,2018,2,3,67,0.097833335,0.04305371217555111
2818,2018,7,3,175,0.395312518,0.045469535046767755
5116,2018,9,3,47,0.010445811,0.04379674236818537
854,2018,8,3,39,0.0,0.009502088949502536
3910,2011,11,3,8,0.0,0.04379674236818537
853,2018,8,3,2,0.0,0.009502088949502536
6944,2018,1,3,78,0.187750906,0.04305371217555111
4430,2013,11,3,106,0.0,0.04379674236818537
8075,2018,12,3,217,0.102833338,0.05077127977322454
8074,2018,12,3,139,0.156777784,0.05077127977322454
4429,2013,11,3,32,0.0,0.04379674236818537
1459,2011,8,3,203,0.328406096,0.045469535046767755
1458,2011,8,3,114,0.0,0.045469535046767755
6901,2017,12,3,81,0.0,0.04305371217555111
6984,2018,2,3,22,0.0,0.04305371217555111
4468,2013,12,3,4,0.0,0.04379674236818537
6771,2016,10,3,395,0.939999998,0.04305371217555111
6812,2017,3,3,327,0.032833334,0.04305371217555111
2796,2018,6,3,195,0.255935073,0.045469535046767755
6863,2017,11,3,121,0.080500007,0.04305371217555111
880,2019,5,3,48,0.0,0.009502088949502536
2175,2013,10,3,38,0.0,0.045469535046767755
5078,2018,4,3,79,0.023938775,0.04379674236818537
6757,2016,5,3,624,1.398277879,0.04305371217555111
3851,2011,10,3,126,0.0,0.04379674236818537
9153,2021,2,3,325,0.250833333,0.0667333442628106
9154,2021,2,3,416,0.394722223,0.0667333442628106
6811,2017,3,3,229,0.0,0.04305371217555111
1513,2011,9,3,19,0.0,0.045469535046767755
2558,2017,6,3,178,0.314666688,0.045469535046767755
7989,2018,1,3,275,0.023166668,0.05077127977322454
1089,2020,6,3,14,0.0,0.009502088949502536
210,2012,5,3,22,0.0,0.009502088949502536
4169,2012,11,3,21,0.0,0.04379674236818537
7763,2014,1,3,21,0.039277777,0.05077127977322454
1235,2021,5,3,2,0.0,0.009502088949502536
1236,2021,5,3,30,0.0,0.009502088949502536
325,2012,7,3,20,0.0,0.009502088949502536
7782,2014,2,3,280,0.051333338,0.05077127977322454
7783,2014,2,3,363,0.388611138,0.05077127977322454
1090,2020,6,3,36,0.0,0.009502088949502536
326,2012,7,3,82,0.0,0.009502088949502536
1060,2019,9,3,2,0.0,0.009502088949502536
5401,2019,10,3,80,0.0,0.04379674236818537
5402,2019,10,3,173,0.279277802,0.04379674236818537
7342,2020,2,3,169,0.009388889,0.04305371217555111
7319,2020,1,3,32,0.001496613,0.04305371217555111
2915,2018,10,3,25,0.0,0.045469535046767755
2914,2018,10,3,1,0.0,0.045469535046767755
7290,2019,12,3,83,0.125,0.04305371217555111
2301,2015,5,3,63,0.061584387,0.045469535046767755
4207,2012,12,3,7,0.0,0.04379674236818537
7811,2014,3,3,431,0.585000038,0.05077127977322454
4168,2012,11,3,6,0.0,0.04379674236818537
2370,2015,8,3,116,0.0,0.045469535046767755
2984,2019,4,3,92,0.0,0.045469535046767755
9861,2021,1,3,90,0.0,0.06037756670715741
2983,2019,4,3,22,0.0,0.045469535046767755
7570,2021,3,3,227,0.487333357,0.04305371217555111
7698,2013,1,3,108,0.047832221,0.05077127977322454
2339,2015,7,3,104,0.158335805,0.045469535046767755
5325,2019,4,3,184,0.024000002,0.04379674236818537
7532,2021,2,3,91,0.150016278,0.04305371217555111
5273,2019,3,3,69,0.0,0.04379674236818537
1205,2020,9,3,2,0.0,0.009502088949502536
5272,2019,3,3,20,0.0,0.04379674236818537
7708,2013,2,3,277,0.634687543,0.05077127977322454
1173,2020,8,3,43,0.0,0.009502088949502536
4110,2012,10,3,125,0.0,0.04379674236818537
4111,2012,10,3,219,0.536756337,0.04379674236818537
9862,2021,1,3,29,0.0,0.06037756670715741
39,2021,6,3,2,0.0,0.0
7484,2021,1,3,115,0.0,0.04305371217555111
7483,2021,1,3,48,0.0,0.04305371217555111
9339,2021,2,3,425,0.492055595,0.06914516321811394
1172,2020,8,3,2,0.0,0.009502088949502536
7060,2018,9,3,176,0.001166667,0.04305371217555111
7812,2014,3,3,519,1.183500051,0.05077127977322454
3368,2020,8,3,117,0.0,0.045469535046767755
1357,2021,7,3,26,0.0,0.009502088949502536
1358,2021,7,3,86,0.0,0.009502088949502536
3962,2012,2,3,5,0.0,0.04379674236818537
4307,2013,4,3,160,0.355905503,0.04379674236818537
4322,2013,5,3,165,0.023669044,0.04379674236818537
4323,2013,5,3,153,0.256766409,0.04379674236818537
7107,2018,12,3,78,0.18812716,0.04305371217555111
2853,2018,8,3,107,0.0,0.045469535046767755
963,2019,7,3,30,0.0,0.009502088949502536
8237,2021,1,3,123,0.022944447,0.05077127977322454
962,2019,7,3,12,0.0,0.009502088949502536
7072,2018,11,3,77,0.042500004,0.04305371217555111
7934,2017,3,3,417,0.703166723,0.05077127977322454
7064,2018,10,3,380,0.422000021,0.04305371217555111
2419,2016,6,3,182,0.071000002,0.045469535046767755
5570,2020,9,3,207,0.239722237,0.04379674236818537
5571,2020,9,3,301,0.132666677,0.04379674236818537
4341,2013,9,3,227,0.406000018,0.04379674236818537
3485,2020,10,3,9,0.0,0.045469535046767755
7988,2018,1,3,193,0.0,0.05077127977322454
375,2012,8,3,38,0.0,0.009502088949502536
7262,2019,11,3,187,0.010500001,0.04305371217555111
9683,2021,1,3,153,0.0,0.0605530717000828
2249,2014,7,3,188,0.185222223,0.045469535046767755
4001,2012,3,3,43,0.0,0.04379674236818537
4000,2012,3,3,12,0.0,0.04379674236818537
3425,2020,9,3,42,0.0,0.045469535046767755
3426,2020,9,3,116,0.012277778,0.045469535046767755
1297,2021,6,3,37,0.0,0.009502088949502536
1298,2021,6,3,103,0.0,0.009502088949502536
1025,2019,8,3,33,0.0,0.009502088949502536
1024,2019,8,3,1,0.0,0.009502088949502536
5451,2019,11,3,17,0.0,0.04379674236818537
7901,2016,3,3,87,0.132000014,0.05077127977322454
4218,2013,2,3,24,0.0,0.04379674236818537
5452,2019,11,3,71,0.0,0.04379674236818537
5224,2019,2,3,21,0.0,0.04379674236818537
2271,2014,8,3,186,0.441666692,0.045469535046767755
3041,2019,5,3,125,0.0,0.045469535046767755
3042,2019,5,3,217,0.0,0.045469535046767755
5498,2020,3,3,126,0.143726334,0.04379674236818537
4255,2013,3,3,19,0.0,0.04379674236818537
4256,2013,3,3,49,0.001959084,0.04379674236818537
7157,2019,2,3,73,0.0,0.04305371217555111
7830,2015,1,3,37,0.063488483,0.05077127977322454
2229,2014,6,3,193,0.277500004,0.045469535046767755
7645,2011,11,3,151,0.373000026,0.05077127977322454
691,2017,8,3,12,0.0,0.009502088949502536
3230,2019,10,3,30,0.0,0.045469535046767755
9511,2021,1,3,262,0.358333349,0.05883034848855613
3772,2021,10,3,13,0.0,0.045469535046767755
3295,2020,5,3,70,0.052419294,0.045469535046767755
3771,2021,10,3,1,0.0,0.045469535046767755
21,2020,6,3,1,0.0,0.0
124,2011,7,3,20,0.0,0.009502088949502536
125,2011,7,3,63,0.0,0.009502088949502536
1720,2012,7,3,122,0.093166672,0.045469535046767755
7651,2011,12,3,72,0.0,0.05077127977322454
3182,2019,9,3,39,0.0,0.045469535046767755
3183,2019,9,3,110,0.0,0.045469535046767755
5889,2021,11,3,22,0.0,0.04379674236818537
5890,2021,11,3,65,0.0,0.04379674236818537
3229,2019,10,3,1,0.0,0.045469535046767755
2067,2013,8,3,118,0.0,0.045469535046767755
734,2018,5,3,2,0.0,0.009502088949502536
735,2018,5,3,27,0.0,0.009502088949502536
2700,2018,4,3,4,0.0,0.045469535046767755
8384,2014,2,3,437,0.877333403,0.05567647995385754
6554,2014,2,3,46,0.0,0.04305371217555111
5834,2021,10,3,40,0.0,0.04379674236818537
6033,2012,1,3,117,0.0,0.04305371217555111
1694,2012,6,3,192,0.335277796,0.045469535046767755
608,2017,5,3,34,0.0,0.009502088949502536
1867,2012,10,3,43,0.0,0.045469535046767755
4619,2015,4,3,9,0.021104323,0.04379674236818537
5931,2011,11,3,11,0.0,0.04305371217555111
4881,2017,10,3,62,0.0,0.04379674236818537
4882,2017,10,3,160,0.159611106,0.04379674236818537
6258,2013,1,3,20,0.0,0.04305371217555111
6493,2014,1,3,53,0.0,0.04305371217555111
6492,2014,1,3,47,0.0,0.04305371217555111
6259,2013,1,3,54,0.0,0.04305371217555111
2068,2013,8,3,208,0.252753884,0.045469535046767755
2701,2018,4,3,16,0.0,0.045469535046767755
464,2013,6,3,109,0.0,0.009502088949502536
2004,2013,6,3,198,0.310149312,0.045469535046767755
5970,2011,12,3,14,0.0,0.04305371217555111
2520,2017,5,3,81,0.0,0.045469535046767755
644,2017,6,3,96,0.025298925,0.009502088949502536
4667,2015,10,3,229,0.497222245,0.04379674236818537
1820,2012,9,3,109,0.0,0.045469535046767755
1819,2012,9,3,37,0.0,0.045469535046767755
3705,2021,8,3,202,0.353500009,0.045469535046767755
3607,2021,5,3,73,0.0,0.045469535046767755
671,2017,7,3,84,0.105679266,0.009502088949502536
8511,2018,1,3,334,0.264500022,0.05567647995385754
8512,2018,1,3,384,0.500166655,0.05567647995385754
4698,2016,4,3,295,0.063500002,0.04379674236818537
5932,2011,11,3,82,0.0025,0.04305371217555111
4712,2016,5,3,330,0.295444459,0.04379674236818537
6320,2013,2,3,99,0.0,0.04305371217555111
6321,2013,2,3,187,0.0,0.04305371217555111
3704,2021,8,3,115,0.01651958,0.045469535046767755
2521,2017,5,3,147,0.185499996,0.045469535046767755
6393,2013,11,3,189,0.383166701,0.04305371217555111
2664,2017,10,3,21,0.0,0.045469535046767755
6431,2013,12,3,33,0.0,0.04305371217555111
8926,2021,2,3,135,0.202611119,0.06399710912875863
524,2013,7,3,57,0.019606652,0.009502088949502536
8925,2021,2,3,145,0.122500002,0.06399710912875863
6430,2013,12,3,23,0.0,0.04305371217555111
8575,2018,12,3,270,0.11472223,0.05567647995385754
65,2011,6,3,24,0.0,0.009502088949502536
5971,2011,12,3,15,0.0,0.04305371217555111
66,2011,6,3,53,0.0,0.009502088949502536
4939,2017,11,3,63,0.0,0.04379674236818537
3506,2021,3,3,2,0.0,0.045469535046767755
4938,2017,11,3,12,0.0,0.04379674236818537
1758,2012,8,3,110,0.0,0.045469535046767755
1759,2012,8,3,196,0.467666447,0.045469535046767755
2620,2017,8,3,62,0.0,0.045469535046767755
2621,2017,8,3,138,0.163000017,0.045469535046767755
523,2013,7,3,17,0.0,0.009502088949502536
9512,2021,1,3,219,0.003833333,0.05883034848855613
6032,2012,1,3,47,0.0,0.04305371217555111
3740,2021,9,3,31,0.010514402,0.045469535046767755
1907,2013,4,3,16,0.0,0.045469535046767755
3643,2021,6,3,183,0.197888896,0.045469535046767755
4517,2014,3,3,23,0.0,0.04379674236818537
6597,2014,3,3,237,0.0,0.04305371217555111
6598,2014,3,3,335,0.125666678,0.04305371217555111
1603,2012,4,3,13,0.0,0.045469535046767755
1966,2013,5,3,23,0.0,0.045469535046767755
4998,2018,2,3,7,0.0,0.04379674236818537
1604,2012,4,3,92,0.0,0.045469535046767755
6608,2014,10,3,314,0.363000005,0.04305371217555111
3670,2021,7,3,164,0.312000006,0.045469535046767755
266,2012,6,3,106,0.0,0.009502088949502536
1908,2013,4,3,69,0.0,0.045469535046767755
6133,2012,3,3,108,0.085733883,0.04305371217555111
6649,2015,3,3,24,0.025682144,0.04305371217555111
6197,2012,12,3,100,0.027829997,0.04305371217555111
2583,2017,7,3,161,0.156666666,0.045469535046767755
1967,2013,5,3,117,0.0,0.045469535046767755
4518,2014,3,3,136,0.0,0.04379674236818537
806,2018,7,3,94,0.0,0.009502088949502536
573,2013,8,3,42,0.0,0.009502088949502536
8269,2021,2,3,241,0.04427778,0.05077127977322454
805,2018,7,3,30,0.0,0.009502088949502536
8268,2021,2,3,170,0.0,0.05077127977322454
5038,2018,3,3,123,0.18781732,0.04379674236818537
3550,2021,4,3,87,0.0,0.045469535046767755
3549,2021,4,3,20,0.0,0.045469535046767755
4848,2017,5,3,216,0.380500019,0.04379674236818537
4543,2014,4,3,24,0.00638889,0.04379674236818537
5769,2021,4,3,176,0.112111114,0.04379674236818537
265,2012,6,3,37,0.0,0.009502088949502536
4776,2017,3,3,24,0.0,0.04379674236818537
6095,2012,2,3,19,0.0,0.04305371217555111
774,2018,6,3,108,0.114704937,0.009502088949502536
8660,2021,2,3,293,0.097111113,0.05567647995385754
8809,2018,1,3,404,0.806500018,0.06399710912875863
463,2013,6,3,38,0.0,0.009502088949502536
6555,2014,2,3,190,0.0,0.04305371217555111
6094,2012,2,3,12,0.0,0.04305371217555111
2759,2018,5,3,99,0.008603352,0.045469535046767755
4777,2017,3,3,78,0.0,0.04379674236818537
6732,2016,3,3,37,0.001833334,0.04305371217555111
2463,2016,8,3,97,0.111444451,0.045469535046767755
2128,2013,9,3,130,0.0,0.045469535046767755
1661,2012,5,3,109,0.231500015,0.045469535046767755
1660,2012,5,3,43,0.0,0.045469535046767755
4977,2017,12,3,21,0.0,0.04379674236818537
2127,2013,9,3,46,0.0,0.045469535046767755
4480,2014,2,3,13,0.0,0.04379674236818537
6196,2012,12,3,26,0.0,0.04305371217555111
2758,2018,5,3,45,0.0,0.045469535046767755
8661,2021,2,3,243,0.124333344,0.05567647995385754
2986,2019,4,4,27,0.0,0.045469535046767755
2985,2019,4,4,8,0.0,0.045469535046767755
1300,2021,6,4,105,0.0,0.009502088949502536
5274,2019,3,4,53,0.0,0.04379674236818537
2340,2015,7,4,155,0.262564451,0.045469535046767755
1822,2012,9,4,77,0.0,0.045469535046767755
7291,2019,12,4,84,0.18853943,0.04305371217555111
5275,2019,3,4,144,0.0,0.04379674236818537
2623,2017,8,4,207,0.470333368,0.045469535046767755
5404,2019,10,4,225,0.017222224,0.04379674236818537
1299,2021,6,4,38,0.0,0.009502088949502536
6096,2012,2,4,12,0.0,0.04305371217555111
4713,2016,5,4,341,0.12177778,0.04379674236818537
2523,2017,5,4,230,0.240833342,0.045469535046767755
2522,2017,5,4,89,0.0,0.045469535046767755
5225,2019,2,4,2,0.0,0.04379674236818537
6097,2012,2,4,55,0.0,0.04305371217555111
1821,2012,9,4,34,0.0,0.045469535046767755
7571,2021,3,4,226,0.478888929,0.04305371217555111
7292,2019,12,4,159,0.0,0.04305371217555111
2622,2017,8,4,117,0.0,0.045469535046767755
6198,2012,12,4,44,0.0,0.04305371217555111
2916,2018,10,4,31,0.0,0.045469535046767755
6162,2012,11,4,25,0.0,0.04305371217555111
7486,2021,1,4,114,0.0,0.04305371217555111
7485,2021,1,4,46,0.0,0.04305371217555111
6163,2012,11,4,74,0.079549529,0.04305371217555111
4778,2017,3,4,125,0.044620775,0.04379674236818537
4748,2016,10,4,205,0.338,0.04379674236818537
2942,2019,3,4,2,0.0,0.045469535046767755
4171,2012,11,4,17,0.0,0.04379674236818537
4170,2012,11,4,4,0.0,0.04379674236818537
